Id,Predicted
40826,771.03864
18109,7413.32
84859,960.055
5326,2178.1074
88803,602.7052
35857,11019.783
80991,1291.5361
14256,2073.9622
53705,1987.2721
31342,948.15314
80167,3573.4773
82237,1087.2454
91436,9226.413
47376,1794.8354
60293,7133.0195
78528,9274.315
53162,4898.7183
22432,6379.4097
61404,2967.6433
2633,1127.4431
80997,10894.204
81970,1175.0747
41823,636.41724
42372,9585.994
33207,12344.88
91143,682.9167
87489,632.78546
46220,4801.4814
98100,1794.0868
76819,1068.423
44281,932.5556
10192,1241.0369
53674,11959.033
55666,2071.8784
12481,3052.738
92468,1288.667
35068,3364.8145
47892,8223.659
89230,1602.9194
46804,3175.508
81214,14230.336
16245,1620.6167
43152,16655.92
12029,1147.4252
3285,12789.135
24927,3039.8855
24975,2894.1702
75089,743.5492
76500,1156.2211
77007,986.2999
77288,883.6364
71866,22655.01
75278,668.8223
42086,3187.5657
50861,1183.3833
34940,818.9473
7597,1493.5966
69604,5702.1123
40095,17349.256
92173,2010.7789
71858,18829.582
92801,5194.492
71061,35740.11
73041,2965.1948
81250,26536.172
37670,10466.737
19152,945.7559
24829,17711.24
82841,3564.7942
91096,732.5848
60138,1168.6793
99713,937.71515
32899,355.50693
18416,5112.7544
45408,6332.778
36482,3723.3984
29934,5311.948
45269,784.84094
14983,5458.7114
56850,5402.5093
75317,949.0361
90531,1009.4992
25328,869.6876
97479,5196.717
43301,3179.1228
14529,1626.516
95638,940.82794
69941,2016.8016
7875,5843.79
51953,1879.0583
93725,1329.7473
40142,948.6081
35689,6615.235
84237,1281.0564
73347,29090.883
61864,15981.13
11619,7429.2793
63010,510.06326
67662,388.60355
29277,1367.6133
80035,3032.979
4728,9427.141
68435,4164.1943
91011,3415.375
42077,1015.2989
81962,719.64514
41756,5445.905
47332,832.0553
54609,1136.0029
11575,1723.6813
26703,1115.4424
85606,20008.922
49808,3152.6746
19138,8905.397
40583,1941.7646
37430,13455.395
39647,751.5574
33858,2009.9957
30328,6499.6636
19903,2572.1921
60833,10508.815
63601,4666.644
24655,980.92444
35351,3146.517
73329,1905.114
38695,6497.563
5226,3075.654
3871,2646.4573
82727,1577.0741
11076,1401.5167
38739,1879.6838
15623,10463.982
49865,826.7399
61748,703.3521
30375,1941.5546
19641,3627.9863
43677,973.82935
35194,7815.2324
23590,887.3716
71268,845.3038
61762,707.31305
99406,768.47516
65973,1079.5363
6067,765.9228
76466,2504.7183
37788,669.59265
42406,16210.597
25989,2260.3418
75455,8587.611
19158,2899.3445
98922,2717.6794
87733,3947.1624
6585,1300.0586
76615,17603.217
80762,924.83655
12872,2265.4263
97559,1863.7688
47994,1247.3131
15068,1317.635
28899,1313.0746
29949,20855.451
78526,892.03186
91311,973.83167
32838,2707.939
29741,3527.0283
4228,1431.2275
63024,2142.3806
49600,3848.8708
59853,12505.666
49218,2268.9832
15415,3279.3855
81262,2379.8896
77224,1181.1024
53281,3434.2043
80593,1600.2443
12514,843.47095
36485,840.3661
41483,22664.97
59586,820.63367
44992,1399.1649
74718,14155.202
97472,850.7798
48594,4760.5645
3947,7911.354
24149,2460.4905
51168,4571.9336
94150,3796.1045
45425,844.1711
43033,1059.8588
27635,1998.4844
62375,1624.7517
61098,8014.3647
1671,4809.4556
67508,10613.987
99065,12221.647
5557,3537.397
88045,7381.32
64712,4872.6445
29352,2355.519
73058,963.0366
7622,1072.2124
68481,975.0751
72151,2536.7275
76397,1180.555
76926,1883.4889
53921,1598.1937
60826,841.81836
78737,2612.8801
21327,1584.5826
75471,2029.2118
91087,7860.3496
24422,463.30045
69741,11738.892
82233,4269.8013
67303,1143.673
89225,709.5781
65602,9268.798
23821,10491.672
85222,1321.927
18864,1771.3917
86474,708.9649
12277,3176.7468
81804,10234.44
30374,5561.87
95111,5370.393
28180,19116.203
35612,899.1285
33669,2156.4004
89045,2420.5786
5351,925.4096
49026,5365.412
10393,4581.0684
14921,1157.0969
58203,844.38403
26713,3783.0542
59074,6812.557
7915,3791.8098
91288,6002.928
48011,861.94257
6744,2406.6104
41,7698.597
72425,873.134
50365,1365.8406
90486,18720.041
27414,25176.926
79676,716.3591
83564,4248.7764
98363,6535.653
53045,5950.8364
43787,7017.0767
37031,11439.796
35026,24930.424
94691,4241.024
20467,7405.8296
16703,488.69128
46826,6756.6733
58557,1593.2145
28136,990.9962
89926,5174.5615
34546,31602.709
62946,4476.54
51730,21685.68
50540,11330.006
29140,641.3476
54750,487.23566
67373,17400.938
52695,3087.1619
11701,28577.965
77327,1101.4882
4698,3246.522
64402,5521.904
55426,8163.8804
59646,10895.741
62738,14465.96
1353,745.17236
11757,3390.846
76813,7868.6597
86391,2928.5063
63862,8853.158
24431,6598.2544
55891,5905.3823
3560,7204.929
41767,734.99976
59416,8637.08
59968,6549.005
40848,2150.8335
46889,3118.662
18165,5568.9077
36540,648.5126
53938,10191.108
95183,3024.787
1281,7023.2627
60479,1682.5308
94180,2469.7708
35128,899.1049
46412,2405.9333
85327,4183.6953
22009,872.0413
13660,8457.812
69424,1367.1868
81722,4655.886
52302,9849.427
22407,11990.267
57086,2230.252
59695,8954.263
66772,16244.52
50568,23851.02
75385,921.10095
23962,3532.8591
29017,4947.627
18939,9644.544
64583,3242.5955
43390,1556.7976
43831,3555.4675
17503,7337.0977
56238,23922.412
62937,882.4225
26815,3580.2314
8220,891.3269
48140,2087.5032
50714,24008.324
79958,18350.312
83946,5097.1265
43178,28201.176
94877,6825.2705
61060,4091.0579
34686,8719.77
33411,8637.583
15173,1181.3328
23847,1525.9855
13353,3853.7817
70352,827.001
76692,2502.58
41300,9122.227
78185,4897.0137
91828,1469.1594
24102,1022.4972
40771,816.0401
58400,3647.278
78499,2236.7134
22265,5103.333
7800,2982.5134
89392,9045.024
30922,2112.6628
34099,1144.1573
19681,6287.77
23865,973.5865
33499,3541.3867
47071,6173.4614
69597,7644.8296
13682,1301.4535
78022,17372.303
2349,2051.686
44324,2528.5542
36404,2867.927
22929,4719.0464
83191,2873.19
65398,9389.143
98537,6134.3164
75238,3306.5024
53934,7389.053
84046,9397.1875
86460,817.0104
64577,1447.4744
90196,560.31647
48371,31031.03
28090,7871.159
38086,7022.5396
82221,2622.9417
25012,7875.409
71656,2263.9878
17175,869.7685
34311,897.5898
44967,10197.214
16286,907.389
74243,2954.5178
52126,11598.269
27623,4551.109
51008,2768.9758
3369,3111.0068
76894,36375.57
15307,3889.4634
70198,4986.0034
67428,18073.727
61053,1472.7667
59882,2892.5906
62329,873.6937
56457,700.5967
52792,815.48267
29976,27730.297
41263,4943.099
66576,2844.3184
89798,993.2291
27594,980.44934
98940,8205.945
83033,21771.51
61140,2240.7358
48901,11843.187
70778,11245.02
3407,5525.212
89478,4598.5684
69379,5198.447
96490,9173.235
76754,4657.885
14168,1671.2388
30171,960.9458
44695,4394.945
59254,7811.4546
6013,12504.8545
66495,16009.9
88347,7752.7134
8082,4108.5034
25491,13127.641
39867,1385.0538
12396,5566.805
41016,1137.0586
60036,3555.271
82924,1439.2388
95989,30779.033
73281,3814.3762
69899,7985.2285
45090,2481.3342
27860,13640.645
52279,12833.755
32779,1322.0587
72862,3215.7632
27359,9982.384
54611,8592.789
54867,846.8263
16898,3203.5042
55835,4010.583
17019,1726.4698
17972,2171.341
75938,8667.106
13589,7201.8516
21740,6816.0664
37244,1823.7122
14744,640.52515
68048,14587.847
11063,13771.473
12464,1095.0933
53907,9223.352
62924,785.6909
9840,22573.53
20962,2421.9087
47334,2573.8645
93478,5128.8994
73065,1140.4703
11694,805.32623
98647,9367.445
99969,4481.978
53682,1791.1343
51293,1013.6049
77678,3759.6223
40817,3093.103
67463,3805.6921
90915,6496.361
40004,867.12445
66192,540.8646
73929,5228.557
56791,6185.0117
76093,7918.1016
47246,7570.2188
93746,4144.3496
12281,991.99756
16758,5381.58
23013,13889.401
85457,1460.1312
84771,4091.1123
77437,1723.3796
89521,14012.294
51672,23503.064
64388,8350.733
89494,672.00726
66758,1358.909
64114,5720.5444
79686,5748.2544
97379,6775.431
65136,5859.002
21305,3763.4966
60623,15791.043
99652,1032.528
77287,3999.1135
26043,11259.452
15139,5634.7725
40021,8351.076
24235,860.25214
13684,8993.116
11478,17627.693
70021,785.5104
10667,7830.1455
37564,1754.1554
94996,3354.9453
42768,1793.9327
50847,9607.071
12273,2430.7373
89128,684.0127
39139,652.1056
85166,1238.016
18775,832.7372
4751,1352.1229
48743,29404.367
94122,603.0821
82204,31985.602
27866,946.98517
19144,2324.131
88081,749.88635
8567,10193.529
70077,19769.268
59834,2865.8928
33480,5810.912
67952,3803.265
17024,16043.234
37529,1208.6018
67658,2249.6548
51164,1300.2328
1381,4809.6255
32798,4048.3381
85430,3362.495
76882,1322.2535
84639,66998.71
79822,6937.052
74053,896.3917
17514,2735.5981
1191,826.414
25823,15173.229
93891,1978.6714
60038,10621.612
67734,13926.114
20917,1900.5455
30577,10677.125
57056,1718.7815
63809,1524.9911
33528,11138.49
83221,4302.5303
91586,1366.9847
38735,670.52594
40156,18958.994
81230,2580.7847
90724,2007.244
76361,5465.03
33884,4500.2754
87987,1603.1404
85090,7834.6123
69151,1096.0796
94537,696.96075
74730,8481.729
67941,12980.888
97478,1398.8541
74359,4918.079
97770,919.65314
43509,2891.639
86332,4138.8794
6241,5484.4053
10560,921.6558
13469,797.76245
2334,2625.9062
69876,5944.7104
9515,1298.8336
99482,12939.655
96477,885.2441
16549,5345.162
380,6970.329
33162,30874.107
63616,3184.8704
29564,14207.217
17327,2363.4902
82574,6602.686
55158,6165.577
56640,25960.326
10617,1230.636
10954,9080.252
17892,3755.8237
64617,31131.662
96184,7862.614
2461,1278.7988
65376,5900.4175
14350,12236.75
77370,9386.117
53242,13173.681
42001,9433.256
67523,10309.232
22475,7196.743
22238,1371.0269
4986,23627.748
89569,1521.3567
2683,814.7073
58140,4278.549
66747,1903.3923
64394,2576.8005
86727,675.46985
83481,2132.5513
76585,1812.1759
5671,796.5639
46297,1072.6782
98171,2651.3518
59243,1208.7672
97613,4718.8257
15223,810.28674
69920,5585.284
47781,1990.4073
88078,7239.809
57992,1767.9724
38902,2998.3843
19517,3378.2866
16303,2452.717
2235,4552.3286
46847,11055.541
86961,1480.2861
74735,950.8788
99642,9503.879
91012,17782.002
32464,1083.4591
96979,5169.619
73920,752.44305
6257,2668.8142
85563,17187.75
88845,1972.518
69412,1502.8596
89827,844.26086
55376,5694.8574
75600,12909.813
97117,5731.6787
22809,4245.35
43426,2300.5913
10302,9414.445
13436,10368.135
79862,2909.2769
8149,1464.3042
55032,2189.8198
87960,4876.4194
98702,5726.92
61953,3932.1226
2695,4570.338
24473,1439.6644
79684,21112.803
81112,4119.8545
30071,551.1381
50516,1541.459
46698,2740.9255
88416,10590.489
51394,3302.1287
9809,3834.1982
63267,12053.495
18492,1051.8746
35234,849.6499
62345,4149.863
16452,2412.8564
24875,8851.065
78024,8468.95
94114,4580.889
29316,10614.848
87109,875.73206
55233,1122.0563
28892,12771.085
90642,24739.127
36167,3014.4258
94849,2274.5151
10497,1636.0322
17511,2059.3105
17640,547.7291
45771,2525.1335
41970,25754.445
63151,2864.215
14347,6742.8145
65487,2532.244
12663,772.864
88881,10516.244
96078,2613.1306
34839,1213.1152
57568,10964.748
35346,16549.455
21829,864.3157
27797,1012.3191
86701,3886.964
26329,1813.7493
42996,4087.4934
76945,1341.6787
31938,735.9993
68293,14669.124
25056,14068.465
26532,1860.5225
6848,7961.7095
35868,1101.2025
93284,622.00055
39379,949.5263
82991,2419.3013
54034,3220.302
73751,5604.888
38775,2331.5068
20980,934.0803
9437,2815.7585
47980,18426.965
67844,3155.2373
59571,33141.188
85860,3486.2898
91744,31856.193
95840,10654.117
95874,959.26654
56423,3021.8894
24759,3011.4978
1613,40293.434
30321,6111.782
77710,9647.239
80575,1017.6191
57437,1133.1664
88605,813.05054
7490,2763.5784
98307,3183.3945
55030,3300.2712
93658,746.0512
12526,1144.536
8845,581.3199
29279,3497.152
16786,1508.7697
18134,8273.051
67956,53497.19
33362,12282.711
59473,5171.241
18166,2270.9563
68227,2546.3635
22985,2976.1404
7904,6865.995
92002,5810.6465
36123,2820.5022
57765,644.674
87355,1173.3978
1187,13790.792
83377,3552.8542
98674,3025.6873
30856,1921.8741
49319,937.628
74555,3553.4812
46521,17803.602
61548,10609.434
79439,874.15295
4869,2104.7676
3774,2756.039
64373,8805.886
59332,2149.8276
18393,1209.6656
28389,21303.652
41383,3097.392
35574,1919.2166
13606,465.1976
41094,9784.509
953,1991.368
60904,2538.0828
98248,5626.138
12398,3120.8845
79498,9907.43
37724,2099.7095
89701,4469.0454
54646,2034.9432
62488,1495.565
20333,2334.6697
96409,765.24084
44708,2606.955
74413,4282.3286
633,6700.3276
30292,16423.281
54456,1940.3024
17767,2432.0312
90785,1699.1726
14478,2561.4214
91291,5583.8037
49482,1502.7178
68204,1924.029
64788,832.4636
96422,8126.502
51300,534.5812
43160,6583.2637
63189,4627.807
99843,8293.692
81431,603.58325
49273,12182.013
59905,1098.3502
26592,1122.5898
96532,6066.3604
13481,9487.452
71424,8451.731
75299,5724.643
14945,11535.37
34979,940.30273
91474,2506.9001
45301,7447.944
79342,2037.5997
35322,772.30884
41340,2634.0264
66986,784.99066
16377,3675.2637
15396,2662.0093
17776,2141.2153
66368,1037.7399
66849,3274.7693
92755,7945.0376
85910,2434.6953
78503,1011.55914
23743,2827.6892
83164,802.02747
46445,12393.043
45802,1091.6782
57358,2002.7247
73166,1162.7711
42494,1246.807
60295,3805.3801
34774,667.63635
23266,2714.6165
15856,6075.6006
69372,8645.52
11741,819.0223
39661,1418.594
44393,8808.792
36827,1253.0592
44666,846.6636
76994,7160.0293
48704,1639.9601
9734,9185.851
66936,758.316
97304,6111.013
15530,2751.3108
40679,7474.1426
58042,3735.2131
99743,1682.0991
23928,1026.908
31259,982.7588
18838,4672.1304
61744,18971.402
43403,2790.1863
49017,1006.70776
24786,1237.4312
35095,4268.1685
26162,1825.3748
27445,2159.8787
12324,5514.699
17126,859.3887
63782,8652.102
48585,2732.7378
60070,8106.4927
64757,10989.254
40732,1426.2373
95896,7392.4297
22381,2690.4912
93156,875.13885
96681,3564.553
38976,2804.5522
10773,2476.7783
11476,2976.8684
15768,6611.552
2095,4918.229
98355,2586.791
31199,3912.2605
54073,760.5068
66960,3262.1204
23451,2301.4087
43319,2455.3992
695,4507.7407
44066,2626.6865
83085,3535.488
69813,4610.064
87268,725.06085
8786,23968.883
14413,1933.7352
17923,2762.0276
99143,4418.4204
82256,6182.794
24562,2754.7686
4617,3915.045
76787,730.6535
26543,4731.254
79243,2553.7273
37846,927.94946
73390,661.37524
75980,1789.5038
8190,1486.7361
30781,2712.276
12694,5703.5156
74759,790.4276
79170,781.72894
87252,11627.307
64885,3618.8086
58425,3167.946
53091,3653.8198
53944,2372.733
93641,3423.162
55042,2055.5864
94831,5381.5186
80923,8254.546
2890,3174.418
52996,2103.678
56585,3851.8489
41431,3365.4756
56661,3038.1638
21396,23632.053
4071,13112.551
45814,1459.6161
45398,5641.0366
42615,939.9858
387,6584.2246
63901,4288.9375
53356,3977.2327
55400,13675.879
56386,5103.002
98714,3895.934
47456,4876.708
37331,12666.274
35598,32469.107
42098,955.7404
969,1078.9037
36148,9188.129
16033,1154.053
82876,899.10706
63374,907.7499
1576,2127.6729
97048,4211.5693
31081,6913.7246
19204,1700.4412
59754,1858.2739
46821,3060.2146
95099,2057.2131
60028,3826.3813
70481,2003.7393
48160,762.6279
19156,649.18274
42095,18112.947
10241,1039.1158
25094,2689.042
36396,970.4917
84838,2141.5974
88052,23439.83
29668,846.9402
52419,2242.9731
35940,2605.5608
64298,7953.202
87855,5352.5894
72289,4691.9824
50664,12765.568
30393,3475.5242
41013,13878.239
1219,673.88446
47371,4230.9326
73799,19749.03
67570,2493.7056
42580,3133.1472
28654,4859.7573
33861,12553.079
63904,1093.6869
82881,761.4593
39985,2337.128
11917,822.2608
66365,9874.51
65215,1319.201
26139,3653.3599
22438,11181.69
64762,9500.861
75290,18247.77
38539,1690.7445
71889,4570.4033
89627,10501.582
65141,1059.0428
67338,1020.2423
46906,1863.1041
36646,3061.8232
70855,3974.279
9186,3999.312
21165,2267.9382
62461,1762.06
20428,8297.363
83581,17289.43
67592,14349.607
29095,19668.47
63725,1505.8904
10503,3327.5833
41907,3918.0366
88062,2799.5364
3943,1085.2776
81790,6047.7773
75054,2810.2349
18525,1808.8677
40089,512.48413
46017,5140.7993
4273,7204.764
60964,1465.7062
97508,16803.676
99336,19117.7
59555,2931.6794
23620,1319.946
40081,972.2101
61212,3587.5593
54215,16438.607
33500,9810.503
46522,861.9824
56913,10640.825
83639,601.8514
24042,5709.0557
68416,5710.3135
53040,1025.3031
5306,2465.3396
69962,674.4946
56116,1052.7241
12163,1366.0282
42145,1735.2233
2731,1353.9269
52162,2263.009
47083,1194.3982
78790,3939.5056
4674,831.5754
90676,857.1059
76099,869.25354
86397,17791.383
94661,7154.5347
43680,2172.4905
15590,8773.63
10490,662.6711
81954,2030.2987
64893,8698.647
91680,1534.961
29077,1459.9022
90106,3304.047
73818,9050.806
88533,2325.3691
40755,2496.2373
72470,26692.623
5730,1231.4484
86960,13069.866
91498,1079.2809
4783,4024.9248
50894,18039.7
45938,781.871
82144,3301.7192
85537,4161.84
85163,2451.2603
89381,18909.969
84033,4976.6875
95539,24013.5
81440,22785.035
89486,665.8315
27559,12411.955
93688,5229.34
84656,1747.0575
22136,2751.3423
80258,796.76263
63988,2368.8677
8864,6342.7207
15094,27150.385
35431,2602.496
46686,2290.116
38672,8723.504
55175,973.756
32859,11460.926
12498,862.003
3771,2819.3833
94974,11005.228
19819,8485.863
40728,17482.076
88622,4138.1963
29224,1575.8413
97524,10591.065
15085,9109.699
87182,14563.076
59793,14015.836
21349,2344.345
40829,2857.532
87434,6575.5337
84451,2493.4478
7746,2665.8354
23548,10573.111
44938,20989.697
49685,18076.158
34381,6195.8213
67636,3082.7725
40574,21375.002
38805,1074.3568
3713,921.8303
1001,9538.4375
38920,1312.2427
45458,1275.9227
71259,4477.1807
74344,5984.762
21150,875.2912
64486,5270.2183
96117,11940.2295
12397,1941.45
18040,36574.508
29758,1761.0479
73585,3617.956
1761,7788.5063
80466,902.63464
74285,2636.3787
79794,2401.8997
58405,18355.354
30239,763.4775
15341,3914.5408
91175,7827.876
6644,7603.016
14898,9104.497
57181,4532.324
50404,3920.0847
47263,2617.7063
2843,4974.733
2060,18409.049
79768,8011.942
64299,752.8253
52718,13186.539
91344,1752.8702
78750,2838.8052
42071,990.6135
38091,12923.314
27838,10241.939
29669,4933.0073
60987,2088.1184
98074,598.0839
47599,8600.036
29577,584.5643
36484,1446.9658
31202,10692.328
5876,3566.5999
64150,5333.6035
9657,1552.9718
63582,633.30707
25924,15287.262
35865,13001.925
80908,9573.405
57103,3755.8523
51077,2802.4722
25344,1621.3433
77393,2038.9828
31113,2193.2026
90408,5810.7905
52861,10464.162
47134,952.54474
73948,10613.906
99744,1313.9408
20319,8053.393
38855,1667.5795
25069,1088.3549
79733,825.0548
81329,2378.392
67821,821.8359
2271,909.7757
3310,13585.508
39693,17350.992
94587,4845.675
56502,12610.013
63606,840.4867
56102,1059.2227
72960,11725.566
3107,3850.949
50053,23082.086
57143,12430.079
53624,5555.7363
96345,3034.7498
22521,1285.9263
53282,12736.615
41737,27616.182
48898,8553.038
15505,16312.127
50577,11209.141
31602,13095.905
62154,6024.78
304,11216.743
40516,1075.0573
1078,1208.2532
148,6896.7935
50690,3719.7285
9255,2003.7068
56005,1097.1044
22623,1272.4613
8939,957.19165
67042,1718.0358
74091,817.0918
95502,3747.891
71815,702.03595
24981,3107.908
15986,10195.999
3700,4002.8567
24579,752.4843
98933,4965.4
5490,1409.9646
93234,4188.6816
28561,11247.829
30712,2813.277
19078,999.5996
35426,566.6294
17926,4347.331
93691,6687.3496
59252,1460.1062
95365,3177.074
64108,11053.243
64039,2024.9395
33869,5265.677
19699,4739.378
9383,836.5487
64779,6682.721
16302,1241.7644
43179,11782.544
37810,14465.312
41164,7385.77
71650,2523.2402
67142,12734.659
75883,2668.388
38354,3150.76
43443,573.2127
42752,1313.3545
29984,2622.0989
13918,1092.7538
32709,11518.331
89254,5760.4043
25573,2451.1152
74683,4377.698
40720,11097.267
12425,3714.1172
24223,848.2485
50046,19986.342
63416,2389.759
75538,9996.769
86931,4601.8237
13432,9939.332
17947,1421.9877
91900,2237.012
56961,9482.64
80987,3517.7805
57234,4326.482
25905,783.14935
33465,13065.255
62106,10156.539
2213,789.3376
30106,1549.1045
5676,729.16003
60285,3728.2307
92464,6541.215
37504,6902.3867
87943,821.39514
73950,4895.3276
19599,979.2397
27851,17805.164
99500,1611.7065
42421,670.6455
90342,21264.092
98340,3232.8289
67498,1066.296
62515,8235.471
52623,15574.674
22073,3962.3503
94808,4687.072
22676,907.7685
32585,1962.2877
78281,1817.667
61804,5283.7607
60117,5604.749
94199,620.712
18400,7266.5645
69900,11099.299
99814,29282.244
44872,4693.7725
97420,3711.5537
54807,1483.3251
18937,1384.7725
67293,1305.0217
43336,827.91675
29653,3934.767
82752,35508.543
74603,1081.8665
11982,10569.774
80146,1105.6289
97144,2409.9014
85819,3239.143
14225,19328.945
53658,1030.622
54559,3449.7437
16344,2887.522
46377,818.9473
50739,4003.8647
61875,8566.867
47321,829.0245
72383,12057.496
73389,524.9381
35573,4550.215
25661,676.20044
98734,2121.9858
19772,1074.9957
29245,14682.294
67130,14827.071
94678,2211.6482
53258,2170.5625
20536,6447.269
96848,1132.5646
83736,4548.124
27291,2815.5317
28371,444.0278
37135,3711.5466
89622,5162.5786
82758,8003.6636
52145,5351.349
24536,15130.6875
6040,21483.785
70324,1506.7983
99723,7121.3423
95651,6338.6206
31212,1243.4288
70900,882.02203
76058,2975.2847
28357,2902.591
92072,6634.644
20866,830.1546
64730,1050.3359
49981,2074.7454
40628,6112.6914
19160,2002.0717
44427,3180.3389
40478,7409.206
86387,6041.4478
27983,15856.688
20545,3462.846
65459,2525.1118
65205,4368.1396
75852,1979.8851
75421,720.99536
12262,3890.4094
301,978.15607
87363,2689.2112
88412,5049.056
76307,1469.8755
17574,6003.3574
3182,7850.461
25025,1490.9957
21507,3532.047
38513,13412.987
10793,1877.7435
73842,1698.6664
73837,830.0668
88722,1194.9987
795,941.35205
13431,2185.9568
226,3217.0667
16322,5127.188
19018,14736.428
54142,866.866
62241,2371.4038
63182,8892.676
74072,2496.617
21296,15471.003
83896,5177.5674
57390,3820.5835
79467,2727.8218
15794,903.96387
75218,6828.122
98378,1617.4653
9288,9428.229
30823,16177.423
36637,1533.5331
76598,11767.306
19119,1471.0577
44934,1429.4106
8275,1073.752
491,1263.2063
35005,3205.258
28975,5172.2227
13541,13905.066
19505,1162.6252
66274,11031.592
87720,4072.2412
31119,4119.6147
61825,8645.032
73490,2314.7256
91408,2531.4531
29394,6727.386
23859,6639.9165
2270,4998.8633
52002,778.19617
64162,3114.9287
90084,988.27954
74197,526.66235
68443,5719.339
47875,3792.1025
23748,3048.1794
96564,9242.926
92452,1307.7322
85497,3357.125
29941,1139.0953
89836,16614.988
49941,14062.604
23388,1799.7109
87080,897.2209
59799,3649.839
93050,3590.4275
55586,1040.9825
50288,1515.5238
9419,25222.707
27865,12573.195
71960,3185.645
68103,1419.2076
94038,21296.217
44246,6274.2505
74850,838.57837
65899,12772.193
60588,1065.3359
64802,3293.1814
52103,2636.7368
27404,943.6293
60930,5230.632
74288,7363.0967
8330,708.93146
78222,2045.4187
63635,1279.7957
27108,5811.5664
46181,525.0746
987,839.9026
20950,2304.6428
57944,2913.5417
93259,4135.506
68748,3353.394
67063,3265.155
82088,3286.7275
9357,1977.6847
72562,3442.2048
64643,1027.8922
92366,24249.062
56399,11497.183
12503,10014.832
79792,1137.7175
41169,3137.5095
52540,1516.6559
49637,7198.075
62087,1170.2524
68552,3379.8916
84180,5553.416
35607,1395.2415
32087,3879.2947
29398,1065.9844
63976,2294.5876
17949,2936.3257
34808,2849.2786
69302,1118.842
35625,11533.1045
65625,2225.9236
51046,13411.504
60998,834.8197
55528,7484.093
70275,11576.046
98428,1408.362
84883,8544.95
77621,1566.0515
39292,8200.353
21927,810.64886
50129,1208.5765
70461,959.235
37064,9556.365
97899,1591.701
13786,7619.1226
16714,3128.546
619,2936.2976
98112,9871.751
49753,3947.7722
61965,1546.5323
70440,14878.347
88219,1676.0159
40260,914.0375
40616,1380.8262
2483,5970.4023
39360,1081.965
32016,1023.2883
68703,2720.2466
33584,6568.276
87083,1746.9092
11307,51994.656
96075,11853.774
39908,3887.7427
67492,4653.702
76913,685.88354
44265,5422.108
21718,892.10925
27139,1366.2894
32057,3767.7522
3068,6037.917
57536,4625.561
41471,10143.21
11363,1071.0923
94061,971.0708
98022,8780.226
77273,2690.205
44997,564.8974
45559,830.57434
60329,5208.128
10243,1724.6062
15123,1432.8323
10958,12827.637
99411,2246.6255
16154,2052.1077
21099,899.1945
55190,846.511
24311,687.8129
11753,642.14594
63269,920.5727
53785,1404.2869
98527,2965.6729
32112,515.3306
23641,813.8294
99675,3200.5725
33040,2302.7085
72921,5675.545
77345,1092.0662
70053,13858.229
3142,7118.348
62719,5167.209
44262,4308.1924
28634,4934.847
54237,869.94604
21290,1231.8359
42633,1386.6854
80590,1065.4177
22302,17787.514
61383,753.2849
98539,3100.9565
74050,3870.101
555,13755.0
50866,9522.15
17025,6331.5884
29931,3445.8145
88156,2945.8818
72532,960.8065
72008,16745.494
14255,2703.587
80797,1086.2458
44477,3381.9067
40726,2766.9434
71525,9559.784
27548,699.17395
30616,1951.5707
42706,4011.3826
919,6369.185
37463,5031.2954
75931,2799.3909
44429,1225.266
40143,2286.3494
57661,2421.5842
79298,1150.7039
50350,637.5979
73,11689.168
42437,3207.2793
43003,6590.4688
14712,2140.5386
42909,912.7579
35842,1598.5306
85333,1994.9512
8846,8675.104
30663,1702.2024
88857,800.6034
30678,748.23975
27343,7838.3867
24979,1492.5073
61292,13610.602
90827,1948.3702
36026,686.21686
54355,4298.433
78123,3205.723
66529,13379.413
16973,1773.9419
4963,1629.0952
57746,10646.977
92981,3413.2554
3749,1020.59894
33803,2259.0198
75263,54802.41
46362,23870.793
48859,8186.5527
49414,571.8095
1044,4247.2007
42550,2916.597
19988,3476.8633
8526,6078.7246
90247,11350.132
9528,6641.829
38350,1016.76013
3861,7405.8013
97624,1000.69604
99444,14248.506
318,6740.05
97473,3406.8975
59734,1935.908
27704,718.89404
21398,2078.328
16799,10723.515
41758,16782.775
45500,2672.3403
25057,949.90216
21095,11752.815
57098,1294.3752
45860,30221.416
54183,1854.3314
21459,11173.994
93148,7503.353
6637,3894.6116
27846,14397.585
99779,5156.4624
10761,3630.1667
22253,6511.6875
17209,15453.087
80713,2248.5396
57880,3284.3337
91282,10644.54
42413,1088.3181
15613,12042.752
65051,1022.6942
3487,687.9963
33317,1309.5754
45416,504.57776
72174,4479.0425
25821,4418.69
78555,1499.7177
42995,4287.7803
39888,450.7545
26047,2062.8525
58004,6530.3696
6661,8892.43
14575,775.58075
69121,988.7188
25104,22009.352
17704,3406.9202
85174,2048.0664
10903,1615.1986
84881,11508.998
44714,5320.4253
39850,8500.345
83202,10358.094
62464,7131.292
14261,1304.6633
43925,1621.2366
44920,8690.488
68442,3889.9753
82119,5976.652
64932,11022.127
66232,8747.13
5761,18100.084
48962,5999.494
55368,1303.8555
98601,3043.375
9971,4249.04
12132,3817.5059
16359,11294.781
67198,10734.76
22148,1453.2463
78742,10790.515
80684,2561.1956
91525,1464.5095
69143,6245.011
58987,801.0536
86461,824.4912
64759,4776.932
38037,2925.828
13285,6029.3433
85241,2211.9265
42890,4168.847
83096,856.1011
10571,36809.516
6367,2636.8462
16290,2441.146
6614,12111.986
79048,31283.834
